county,ward,precinct,office,last name,first name,candidate,party,votes
KANSAS CITY,WARD 01,8,U.S. Senator,Taylor,Evaline,,GRE,2
KANSAS CITY,WARD 01,"10,09",U.S. Senator,Taylor,Evaline,,GRE,7
KANSAS CITY,WARD 02,"01,02",U.S. Senator,Taylor,Evaline,,GRE,3
KANSAS CITY,WARD 02,3,U.S. Senator,Taylor,Evaline,,GRE,0
KANSAS CITY,WARD 02,"04,14",U.S. Senator,Taylor,Evaline,,GRE,0
KANSAS CITY,WARD 02,"05,06",U.S. Senator,Taylor,Evaline,,GRE,2
KANSAS CITY,WARD 02,"08,07",U.S. Senator,Taylor,Evaline,,GRE,0
KANSAS CITY,WARD 02,10,U.S. Senator,Taylor,Evaline,,GRE,0
KANSAS CITY,WARD 02,11,U.S. Senator,Taylor,Evaline,,GRE,1
KANSAS CITY,WARD 02,"12,13",U.S. Senator,Taylor,Evaline,,GRE,0
KANSAS CITY,WARD 02,"15,09",U.S. Senator,Taylor,Evaline,,GRE,1
KANSAS CITY,WARD 03,1,U.S. Senator,Taylor,Evaline,,GRE,0
KANSAS CITY,WARD 03,2,U.S. Senator,Taylor,Evaline,,GRE,0
KANSAS CITY,WARD 03,3,U.S. Senator,Taylor,Evaline,,GRE,0
KANSAS CITY,WARD 03,4,U.S. Senator,Taylor,Evaline,,GRE,1
KANSAS CITY,WARD 03,"05,06,07",U.S. Senator,Taylor,Evaline,,GRE,2
KANSAS CITY,WARD 03,8,U.S. Senator,Taylor,Evaline,,GRE,0
KANSAS CITY,WARD 03,"09,11,13",U.S. Senator,Taylor,Evaline,,GRE,3
KANSAS CITY,WARD 03,10,U.S. Senator,Taylor,Evaline,,GRE,0
KANSAS CITY,WARD 03,12,U.S. Senator,Taylor,Evaline,,GRE,0
KANSAS CITY,WARD 04,"01,02",U.S. Senator,Taylor,Evaline,,GRE,8
KANSAS CITY,WARD 04,"03,04",U.S. Senator,Taylor,Evaline,,GRE,11
KANSAS CITY,WARD 04,5,U.S. Senator,Taylor,Evaline,,GRE,13
KANSAS CITY,WARD 04,6,U.S. Senator,Taylor,Evaline,,GRE,4
KANSAS CITY,WARD 04,7,U.S. Senator,Taylor,Evaline,,GRE,7
KANSAS CITY,WARD 04,8,U.S. Senator,Taylor,Evaline,,GRE,11
KANSAS CITY,WARD 04,9,U.S. Senator,Taylor,Evaline,,GRE,15
KANSAS CITY,WARD 05,"02,01",U.S. Senator,Taylor,Evaline,,GRE,21
KANSAS CITY,WARD 05,3,U.S. Senator,Taylor,Evaline,,GRE,8
KANSAS CITY,WARD 05,4,U.S. Senator,Taylor,Evaline,,GRE,15
KANSAS CITY,WARD 05,"05,06",U.S. Senator,Taylor,Evaline,,GRE,26
KANSAS CITY,WARD 05,"08,07",U.S. Senator,Taylor,Evaline,,GRE,11
KANSAS CITY,WARD 05,9,U.S. Senator,Taylor,Evaline,,GRE,19
KANSAS CITY,WARD 05,10,U.S. Senator,Taylor,Evaline,,GRE,4
KANSAS CITY,WARD 06,1,U.S. Senator,Taylor,Evaline,,GRE,0
KANSAS CITY,WARD 06,"02,04,05",U.S. Senator,Taylor,Evaline,,GRE,17
KANSAS CITY,WARD 06,"03,13,14",U.S. Senator,Taylor,Evaline,,GRE,16
KANSAS CITY,WARD 06,6,U.S. Senator,Taylor,Evaline,,GRE,1
KANSAS CITY,WARD 06,7,U.S. Senator,Taylor,Evaline,,GRE,3
KANSAS CITY,WARD 06,8,U.S. Senator,Taylor,Evaline,,GRE,4
KANSAS CITY,WARD 06,"11,09,10",U.S. Senator,Taylor,Evaline,,GRE,6
KANSAS CITY,WARD 06,12,U.S. Senator,Taylor,Evaline,,GRE,3
KANSAS CITY,WARD 07,"01,02,07",U.S. Senator,Taylor,Evaline,,GRE,3
KANSAS CITY,WARD 07,3,U.S. Senator,Taylor,Evaline,,GRE,0
KANSAS CITY,WARD 07,4,U.S. Senator,Taylor,Evaline,,GRE,1
KANSAS CITY,WARD 07,"06,05",U.S. Senator,Taylor,Evaline,,GRE,0
KANSAS CITY,WARD 07,"09,10,11",U.S. Senator,Taylor,Evaline,,GRE,4
KANSAS CITY,WARD 07,12,U.S. Senator,Taylor,Evaline,,GRE,2
KANSAS CITY,WARD 07,13,U.S. Senator,Taylor,Evaline,,GRE,0
KANSAS CITY,WARD 07,14,U.S. Senator,Taylor,Evaline,,GRE,0
KANSAS CITY,WARD 07,15,U.S. Senator,Taylor,Evaline,,GRE,0
KANSAS CITY,WARD 08,"01,02,03",U.S. Senator,Taylor,Evaline,,GRE,13
KANSAS CITY,WARD 08,4,U.S. Senator,Taylor,Evaline,,GRE,3
KANSAS CITY,WARD 08,5,U.S. Senator,Taylor,Evaline,,GRE,1
KANSAS CITY,WARD 08,6,U.S. Senator,Taylor,Evaline,,GRE,1
KANSAS CITY,WARD 08,"07,08",U.S. Senator,Taylor,Evaline,,GRE,7
KANSAS CITY,WARD 08,9,U.S. Senator,Taylor,Evaline,,GRE,2
KANSAS CITY,WARD 08,"10,11",U.S. Senator,Taylor,Evaline,,GRE,6
KANSAS CITY,WARD 09,1,U.S. Senator,Taylor,Evaline,,GRE,4
KANSAS CITY,WARD 09,2,U.S. Senator,Taylor,Evaline,,GRE,13
KANSAS CITY,WARD 09,3,U.S. Senator,Taylor,Evaline,,GRE,2
KANSAS CITY,WARD 09,"05,04",U.S. Senator,Taylor,Evaline,,GRE,6
KANSAS CITY,WARD 09,"06,07",U.S. Senator,Taylor,Evaline,,GRE,9
KANSAS CITY,WARD 09,"09,08",U.S. Senator,Taylor,Evaline,,GRE,11
KANSAS CITY,WARD 09,10,U.S. Senator,Taylor,Evaline,,GRE,11
KANSAS CITY,WARD 09,11,U.S. Senator,Taylor,Evaline,,GRE,9
KANSAS CITY,WARD 09,12,U.S. Senator,Taylor,Evaline,,GRE,2
KANSAS CITY,WARD 10,"01,02",U.S. Senator,Taylor,Evaline,,GRE,12
KANSAS CITY,WARD 10,3,U.S. Senator,Taylor,Evaline,,GRE,5
KANSAS CITY,WARD 10,4,U.S. Senator,Taylor,Evaline,,GRE,3
KANSAS CITY,WARD 10,"05,06",U.S. Senator,Taylor,Evaline,,GRE,0
KANSAS CITY,WARD 10,7,U.S. Senator,Taylor,Evaline,,GRE,4
KANSAS CITY,WARD 10,"09,08",U.S. Senator,Taylor,Evaline,,GRE,6
KANSAS CITY,WARD 10,"10,11",U.S. Senator,Taylor,Evaline,,GRE,5
KANSAS CITY,WARD 11,1,U.S. Senator,Taylor,Evaline,,GRE,3
KANSAS CITY,WARD 11,2,U.S. Senator,Taylor,Evaline,,GRE,1
KANSAS CITY,WARD 11,"04,03",U.S. Senator,Taylor,Evaline,,GRE,2
KANSAS CITY,WARD 11,"05,06",U.S. Senator,Taylor,Evaline,,GRE,5
KANSAS CITY,WARD 11,7,U.S. Senator,Taylor,Evaline,,GRE,9
KANSAS CITY,WARD 11,8,U.S. Senator,Taylor,Evaline,,GRE,2
KANSAS CITY,WARD 11,9,U.S. Senator,Taylor,Evaline,,GRE,2
KANSAS CITY,WARD 12,1,U.S. Senator,Taylor,Evaline,,GRE,8
KANSAS CITY,WARD 12,2,U.S. Senator,Taylor,Evaline,,GRE,4
KANSAS CITY,WARD 12,"03,04",U.S. Senator,Taylor,Evaline,,GRE,2
KANSAS CITY,WARD 12,"05,06",U.S. Senator,Taylor,Evaline,,GRE,4
KANSAS CITY,WARD 12,7,U.S. Senator,Taylor,Evaline,,GRE,1
KANSAS CITY,WARD 12,8,U.S. Senator,Taylor,Evaline,,GRE,2
KANSAS CITY,WARD 12,"09,11",U.S. Senator,Taylor,Evaline,,GRE,4
KANSAS CITY,WARD 12,10,U.S. Senator,Taylor,Evaline,,GRE,1
KANSAS CITY,WARD 13,1,U.S. Senator,Taylor,Evaline,,GRE,0
KANSAS CITY,WARD 13,2,U.S. Senator,Taylor,Evaline,,GRE,4
KANSAS CITY,WARD 13,3,U.S. Senator,Taylor,Evaline,,GRE,1
KANSAS CITY,WARD 13,4,U.S. Senator,Taylor,Evaline,,GRE,2
KANSAS CITY,WARD 13,5,U.S. Senator,Taylor,Evaline,,GRE,1
KANSAS CITY,WARD 13,6,U.S. Senator,Taylor,Evaline,,GRE,0
KANSAS CITY,WARD 14,"01,07",U.S. Senator,Taylor,Evaline,,GRE,2
KANSAS CITY,WARD 14,2,U.S. Senator,Taylor,Evaline,,GRE,0
KANSAS CITY,WARD 14,3,U.S. Senator,Taylor,Evaline,,GRE,3
KANSAS CITY,WARD 14,"04,05",U.S. Senator,Taylor,Evaline,,GRE,2
KANSAS CITY,WARD 14,6,U.S. Senator,Taylor,Evaline,,GRE,3
KANSAS CITY,WARD 14,"09,08,10",U.S. Senator,Taylor,Evaline,,GRE,6
KANSAS CITY,WARD 14,11,U.S. Senator,Taylor,Evaline,,GRE,1
KANSAS CITY,WARD 14,"13,12",U.S. Senator,Taylor,Evaline,,GRE,1
KANSAS CITY,WARD 15,"01,04",U.S. Senator,Taylor,Evaline,,GRE,1
KANSAS CITY,WARD 15,"02,03",U.S. Senator,Taylor,Evaline,,GRE,0
KANSAS CITY,WARD 15,"07,05,06",U.S. Senator,Taylor,Evaline,,GRE,0
KANSAS CITY,WARD 15,"09,08",U.S. Senator,Taylor,Evaline,,GRE,5
KANSAS CITY,WARD 15,"10,11",U.S. Senator,Taylor,Evaline,,GRE,1
KANSAS CITY,WARD 15,12,U.S. Senator,Taylor,Evaline,,GRE,0
KANSAS CITY,WARD 15,13,U.S. Senator,Taylor,Evaline,,GRE,1
KANSAS CITY,WARD 15,"14,15",U.S. Senator,Taylor,Evaline,,GRE,0
KANSAS CITY,WARD 16,"01,02,03",U.S. Senator,Taylor,Evaline,,GRE,1
KANSAS CITY,WARD 16,"06,07",U.S. Senator,Taylor,Evaline,,GRE,2
KANSAS CITY,WARD 16,"08,05",U.S. Senator,Taylor,Evaline,,GRE,1
KANSAS CITY,WARD 16,9,U.S. Senator,Taylor,Evaline,,GRE,0
KANSAS CITY,WARD 16,10,U.S. Senator,Taylor,Evaline,,GRE,0
KANSAS CITY,WARD 16,"11,12,14",U.S. Senator,Taylor,Evaline,,GRE,2
KANSAS CITY,WARD 16,13,U.S. Senator,Taylor,Evaline,,GRE,0
KANSAS CITY,WARD 16,15,U.S. Senator,Taylor,Evaline,,GRE,0
KANSAS CITY,WARD 16,"17,16",U.S. Senator,Taylor,Evaline,,GRE,1
KANSAS CITY,WD 17,"01,02",U.S. Senator,Taylor,Evaline,,GRE,0
KANSAS CITY,WD 17,"03,04,05",U.S. Senator,Taylor,Evaline,,GRE,5
KANSAS CITY,WD 17,6,U.S. Senator,Taylor,Evaline,,GRE,3
KANSAS CITY,WD 17,7,U.S. Senator,Taylor,Evaline,,GRE,0
KANSAS CITY,WD 17,"08,11",U.S. Senator,Taylor,Evaline,,GRE,9
KANSAS CITY,WD 17,"10,09",U.S. Senator,Taylor,Evaline,,GRE,1
KANSAS CITY,WD 17,12,U.S. Senator,Taylor,Evaline,,GRE,0
KANSAS CITY,WD 17,13,U.S. Senator,Taylor,Evaline,,GRE,1
KANSAS CITY,WD 17,14,U.S. Senator,Taylor,Evaline,,GRE,0
KANSAS CITY,WD 18,"01,02",U.S. Senator,Taylor,Evaline,,GRE,0
KANSAS CITY,WD 18,4,U.S. Senator,Taylor,Evaline,,GRE,1
KANSAS CITY,WD 18,5,U.S. Senator,Taylor,Evaline,,GRE,1
KANSAS CITY,WD 18,"07,06",U.S. Senator,Taylor,Evaline,,GRE,11
KANSAS CITY,WD 18,"08,03",U.S. Senator,Taylor,Evaline,,GRE,4
KANSAS CITY,WD 18,"09,10",U.S. Senator,Taylor,Evaline,,GRE,8
KANSAS CITY,WD 18,"13,11,12",U.S. Senator,Taylor,Evaline,,GRE,1
KANSAS CITY,WD 19,"01,02",U.S. Senator,Taylor,Evaline,,GRE,5
KANSAS CITY,WD 19,3,U.S. Senator,Taylor,Evaline,,GRE,1
KANSAS CITY,WD 19,4,U.S. Senator,Taylor,Evaline,,GRE,0
KANSAS CITY,WD 19,"05,07",U.S. Senator,Taylor,Evaline,,GRE,3
KANSAS CITY,WD 19,6,U.S. Senator,Taylor,Evaline,,GRE,1
KANSAS CITY,WD 19,8,U.S. Senator,Taylor,Evaline,,GRE,1
KANSAS CITY,WD 19,9,U.S. Senator,Taylor,Evaline,,GRE,0
KANSAS CITY,WD 19,10,U.S. Senator,Taylor,Evaline,,GRE,4
KANSAS CITY,WD 19,"11,12",U.S. Senator,Taylor,Evaline,,GRE,1
KANSAS CITY,WD 19,"13,14",U.S. Senator,Taylor,Evaline,,GRE,3
KANSAS CITY,WD 19,"15,16",U.S. Senator,Taylor,Evaline,,GRE,2
KANSAS CITY,WD 20,1,U.S. Senator,Taylor,Evaline,,GRE,3
KANSAS CITY,WD 20,2,U.S. Senator,Taylor,Evaline,,GRE,4
KANSAS CITY,WD 20,"04,03",U.S. Senator,Taylor,Evaline,,GRE,3
KANSAS CITY,WD 20,5,U.S. Senator,Taylor,Evaline,,GRE,2
KANSAS CITY,WD 20,6,U.S. Senator,Taylor,Evaline,,GRE,1
KANSAS CITY,WD 20,7,U.S. Senator,Taylor,Evaline,,GRE,3
KANSAS CITY,WD 20,8,U.S. Senator,Taylor,Evaline,,GRE,1
KANSAS CITY,WD 20,9,U.S. Senator,Taylor,Evaline,,GRE,4
KANSAS CITY,WD 22,"01,02",U.S. Senator,Taylor,Evaline,,GRE,1
KANSAS CITY,WD 22,3,U.S. Senator,Taylor,Evaline,,GRE,3
KANSAS CITY,WD 22,4,U.S. Senator,Taylor,Evaline,,GRE,1
KANSAS CITY,WD 22,"06,05",U.S. Senator,Taylor,Evaline,,GRE,3
KANSAS CITY,WD 22,7,U.S. Senator,Taylor,Evaline,,GRE,5
KANSAS CITY,WD 22,"09,08",U.S. Senator,Taylor,Evaline,,GRE,3
KANSAS CITY,WD 22,10,U.S. Senator,Taylor,Evaline,,GRE,3
KANSAS CITY,WD 22,"12,11",U.S. Senator,Taylor,Evaline,,GRE,3
KANSAS CITY,WD 23,1,U.S. Senator,Taylor,Evaline,,GRE,0
KANSAS CITY,WD 23,2,U.S. Senator,Taylor,Evaline,,GRE,1
KANSAS CITY,WD 23,3,U.S. Senator,Taylor,Evaline,,GRE,6
KANSAS CITY,WD 23,4,U.S. Senator,Taylor,Evaline,,GRE,0
KANSAS CITY,WD 23,"05,06",U.S. Senator,Taylor,Evaline,,GRE,3
KANSAS CITY,WD 23,8,U.S. Senator,Taylor,Evaline,,GRE,3
KANSAS CITY,WD 23,"09,07,10",U.S. Senator,Taylor,Evaline,,GRE,4
KANSAS CITY,WD 23,"11,12",U.S. Senator,Taylor,Evaline,,GRE,4
KANSAS CITY,WD 23,"13,14",U.S. Senator,Taylor,Evaline,,GRE,4
KANSAS CITY,WD 24,"01,03",U.S. Senator,Taylor,Evaline,,GRE,3
KANSAS CITY,WD 24,2,U.S. Senator,Taylor,Evaline,,GRE,1
KANSAS CITY,WD 24,4,U.S. Senator,Taylor,Evaline,,GRE,5
KANSAS CITY,WD 24,"05,06",U.S. Senator,Taylor,Evaline,,GRE,1
KANSAS CITY,WD 24,7,U.S. Senator,Taylor,Evaline,,GRE,1
KANSAS CITY,WD 24,"08,11,16",U.S. Senator,Taylor,Evaline,,GRE,1
KANSAS CITY,WD 24,"10,09,12",U.S. Senator,Taylor,Evaline,,GRE,3
KANSAS CITY,WD 24,15,U.S. Senator,Taylor,Evaline,,GRE,0
KANSAS CITY,WD 24,"18,19",U.S. Senator,Taylor,Evaline,,GRE,5
KANSAS CITY,WD 24,20,U.S. Senator,Taylor,Evaline,,GRE,0
KANSAS CITY,WD 24,21,U.S. Senator,Taylor,Evaline,,GRE,5
KANSAS CITY,WD 24,"23,22",U.S. Senator,Taylor,Evaline,,GRE,2
KANSAS CITY,WD 25,1,U.S. Senator,Taylor,Evaline,,GRE,10
KANSAS CITY,WD 25,2,U.S. Senator,Taylor,Evaline,,GRE,1
KANSAS CITY,WD 25,"04,03",U.S. Senator,Taylor,Evaline,,GRE,0
KANSAS CITY,WD 25,5,U.S. Senator,Taylor,Evaline,,GRE,3
KANSAS CITY,WD 25,"06,07",U.S. Senator,Taylor,Evaline,,GRE,10
KANSAS CITY,WD 25,8,U.S. Senator,Taylor,Evaline,,GRE,3
KANSAS CITY,WD 25,9,U.S. Senator,Taylor,Evaline,,GRE,4
KANSAS CITY,WD 25,10,U.S. Senator,Taylor,Evaline,,GRE,0
KANSAS CITY,WD 25,11,U.S. Senator,Taylor,Evaline,,GRE,1
KANSAS CITY,WD 25,12,U.S. Senator,Taylor,Evaline,,GRE,0
KANSAS CITY,WD 26,"01,03",U.S. Senator,Taylor,Evaline,,GRE,2
KANSAS CITY,WD 26,2,U.S. Senator,Taylor,Evaline,,GRE,2
KANSAS CITY,WD 26,4,U.S. Senator,Taylor,Evaline,,GRE,5
KANSAS CITY,WD 26,"06,05",U.S. Senator,Taylor,Evaline,,GRE,6
KANSAS CITY,WD 26,"08,07",U.S. Senator,Taylor,Evaline,,GRE,4
KANSAS CITY,WD 26,9,U.S. Senator,Taylor,Evaline,,GRE,6
KANSAS CITY,WD 26,10,U.S. Senator,Taylor,Evaline,,GRE,0
KANSAS CITY,WD 26,"12,11",U.S. Senator,Taylor,Evaline,,GRE,5
KANSAS CITY,AV WD 01,1,U.S. Senator,Dockins,Charles,,NAT,0
KANSAS CITY,AV WD 01,2,U.S. Senator,Dockins,Charles,,NAT,0
KANSAS CITY,AV WD 01,3,U.S. Senator,Dockins,Charles,,NAT,0
KANSAS CITY,AV WD 01,4,U.S. Senator,Dockins,Charles,,NAT,0
KANSAS CITY,AV WD 01,5,U.S. Senator,Dockins,Charles,,NAT,0
KANSAS CITY,AV WD 01,"07,06",U.S. Senator,Dockins,Charles,,NAT,0
KANSAS CITY,AV WD 01,8,U.S. Senator,Dockins,Charles,,NAT,0
KANSAS CITY,AV WD 01,"10,09",U.S. Senator,Dockins,Charles,,NAT,0
KANSAS CITY,AV WD 02,"01,02",U.S. Senator,Dockins,Charles,,NAT,0
KANSAS CITY,AV WD 02,3,U.S. Senator,Dockins,Charles,,NAT,0
KANSAS CITY,AV WD 02,"04,14",U.S. Senator,Dockins,Charles,,NAT,0
KANSAS CITY,AV WD 02,"05,06",U.S. Senator,Dockins,Charles,,NAT,0
KANSAS CITY,AV WD 02,"08,07",U.S. Senator,Dockins,Charles,,NAT,0
KANSAS CITY,AV WD 02,10,U.S. Senator,Dockins,Charles,,NAT,0
KANSAS CITY,AV WD 02,11,U.S. Senator,Dockins,Charles,,NAT,0
KANSAS CITY,AV WD 02,"12,13",U.S. Senator,Dockins,Charles,,NAT,0
KANSAS CITY,AV WD 02,"15,09",U.S. Senator,Dockins,Charles,,NAT,0
KANSAS CITY,AV WD 03,1,U.S. Senator,Dockins,Charles,,NAT,0
KANSAS CITY,AV WD 03,2,U.S. Senator,Dockins,Charles,,NAT,0
KANSAS CITY,AV WD 03,3,U.S. Senator,Dockins,Charles,,NAT,0
KANSAS CITY,AV WD 03,4,U.S. Senator,Dockins,Charles,,NAT,0
KANSAS CITY,AV WD 03,"05,06,07",U.S. Senator,Dockins,Charles,,NAT,0
KANSAS CITY,AV WD 03,8,U.S. Senator,Dockins,Charles,,NAT,0
KANSAS CITY,AV WD 03,"09,11,13",U.S. Senator,Dockins,Charles,,NAT,0
KANSAS CITY,AV WD 03,10,U.S. Senator,Dockins,Charles,,NAT,0
KANSAS CITY,AV WD 03,12,U.S. Senator,Dockins,Charles,,NAT,0
KANSAS CITY,AV WD 04,"01,02",U.S. Senator,Dockins,Charles,,NAT,0
KANSAS CITY,AV WD 04,"03,04",U.S. Senator,Dockins,Charles,,NAT,0
KANSAS CITY,AV WD 04,5,U.S. Senator,Dockins,Charles,,NAT,0
KANSAS CITY,AV WD 04,6,U.S. Senator,Dockins,Charles,,NAT,0
KANSAS CITY,AV WD 04,7,U.S. Senator,Dockins,Charles,,NAT,0
KANSAS CITY,AV WD 04,8,U.S. Senator,Dockins,Charles,,NAT,0
KANSAS CITY,AV WD 04,9,U.S. Senator,Dockins,Charles,,NAT,0
KANSAS CITY,AV WD 05,"02,01",U.S. Senator,Dockins,Charles,,NAT,0
KANSAS CITY,AV WD 05,3,U.S. Senator,Dockins,Charles,,NAT,0
KANSAS CITY,AV WD 05,4,U.S. Senator,Dockins,Charles,,NAT,0
KANSAS CITY,AV WD 05,"05,06",U.S. Senator,Dockins,Charles,,NAT,0
KANSAS CITY,AV WD 05,"08,07",U.S. Senator,Dockins,Charles,,NAT,0
KANSAS CITY,AV WD 05,9,U.S. Senator,Dockins,Charles,,NAT,0
KANSAS CITY,AV WD 05,10,U.S. Senator,Dockins,Charles,,NAT,0
KANSAS CITY,AV WD 06,1,U.S. Senator,Dockins,Charles,,NAT,0
KANSAS CITY,AV WD 06,"02,04,05",U.S. Senator,Dockins,Charles,,NAT,0
KANSAS CITY,AV WD 06,"03,13,14",U.S. Senator,Dockins,Charles,,NAT,0
KANSAS CITY,AV WD 06,6,U.S. Senator,Dockins,Charles,,NAT,0
KANSAS CITY,AV WD 06,7,U.S. Senator,Dockins,Charles,,NAT,0
KANSAS CITY,AV WD 06,8,U.S. Senator,Dockins,Charles,,NAT,0
KANSAS CITY,AV WD 06,"11,09,10",U.S. Senator,Dockins,Charles,,NAT,0
KANSAS CITY,AV WD 06,12,U.S. Senator,Dockins,Charles,,NAT,0
KANSAS CITY,AV WD 07,"01,02,07",U.S. Senator,Dockins,Charles,,NAT,0
KANSAS CITY,AV WD 07,3,U.S. Senator,Dockins,Charles,,NAT,0
KANSAS CITY,AV WD 07,4,U.S. Senator,Dockins,Charles,,NAT,0
KANSAS CITY,AV WD 07,"06,05",U.S. Senator,Dockins,Charles,,NAT,0
KANSAS CITY,AV WD 07,"09,10,11",U.S. Senator,Dockins,Charles,,NAT,0
KANSAS CITY,AV WD 07,12,U.S. Senator,Dockins,Charles,,NAT,0
KANSAS CITY,AV WD 07,13,U.S. Senator,Dockins,Charles,,NAT,0
KANSAS CITY,AV WD 07,14,U.S. Senator,Dockins,Charles,,NAT,0
KANSAS CITY,AV WD 07,15,U.S. Senator,Dockins,Charles,,NAT,0
KANSAS CITY,AV WD 08,"01,02,03",U.S. Senator,Dockins,Charles,,NAT,0
KANSAS CITY,AV WD 08,4,U.S. Senator,Dockins,Charles,,NAT,0
KANSAS CITY,AV WD 08,5,U.S. Senator,Dockins,Charles,,NAT,0
KANSAS CITY,AV WD 08,6,U.S. Senator,Dockins,Charles,,NAT,0
KANSAS CITY,AV WD 08,"07,08",U.S. Senator,Dockins,Charles,,NAT,0
KANSAS CITY,AV WD 08,9,U.S. Senator,Dockins,Charles,,NAT,0
KANSAS CITY,AV WD 08,"10,11",U.S. Senator,Dockins,Charles,,NAT,0
KANSAS CITY,AV WD 09,1,U.S. Senator,Dockins,Charles,,NAT,0
KANSAS CITY,AV WD 09,2,U.S. Senator,Dockins,Charles,,NAT,0
KANSAS CITY,AV WD 09,3,U.S. Senator,Dockins,Charles,,NAT,0
KANSAS CITY,AV WD 09,"05,04",U.S. Senator,Dockins,Charles,,NAT,0
KANSAS CITY,AV WD 09,"06,07",U.S. Senator,Dockins,Charles,,NAT,0
KANSAS CITY,AV WD 09,"09,08",U.S. Senator,Dockins,Charles,,NAT,0
KANSAS CITY,AV WD 09,10,U.S. Senator,Dockins,Charles,,NAT,0
KANSAS CITY,AV WD 09,11,U.S. Senator,Dockins,Charles,,NAT,0
KANSAS CITY,AV WD 09,12,U.S. Senator,Dockins,Charles,,NAT,0
KANSAS CITY,AV WD 10,"01,02",U.S. Senator,Dockins,Charles,,NAT,0
KANSAS CITY,AV WD 10,3,U.S. Senator,Dockins,Charles,,NAT,0
KANSAS CITY,AV WD 10,4,U.S. Senator,Dockins,Charles,,NAT,0
KANSAS CITY,AV WD 10,"05,06",U.S. Senator,Dockins,Charles,,NAT,0
KANSAS CITY,AV WD 10,7,U.S. Senator,Dockins,Charles,,NAT,0
KANSAS CITY,AV WD 10,"09,08",U.S. Senator,Dockins,Charles,,NAT,0
KANSAS CITY,AV WD 10,"10,11",U.S. Senator,Dockins,Charles,,NAT,0
KANSAS CITY,AV WD 11,1,U.S. Senator,Dockins,Charles,,NAT,0
KANSAS CITY,AV WD 11,2,U.S. Senator,Dockins,Charles,,NAT,0
KANSAS CITY,AV WD 11,"04,03",U.S. Senator,Dockins,Charles,,NAT,0
KANSAS CITY,AV WD 11,"05,06",U.S. Senator,Dockins,Charles,,NAT,0
KANSAS CITY,AV WD 11,7,U.S. Senator,Dockins,Charles,,NAT,0
KANSAS CITY,AV WD 11,8,U.S. Senator,Dockins,Charles,,NAT,0
KANSAS CITY,AV WD 11,9,U.S. Senator,Dockins,Charles,,NAT,0
KANSAS CITY,AV WD 12,1,U.S. Senator,Dockins,Charles,,NAT,0
KANSAS CITY,AV WD 12,2,U.S. Senator,Dockins,Charles,,NAT,0
KANSAS CITY,AV WD 12,"03,04",U.S. Senator,Dockins,Charles,,NAT,0
KANSAS CITY,AV WD 12,"05,06",U.S. Senator,Dockins,Charles,,NAT,0
KANSAS CITY,AV WD 12,7,U.S. Senator,Dockins,Charles,,NAT,0
KANSAS CITY,AV WD 12,8,U.S. Senator,Dockins,Charles,,NAT,0
KANSAS CITY,AV WD 12,"09,11",U.S. Senator,Dockins,Charles,,NAT,0
KANSAS CITY,AV WD 12,10,U.S. Senator,Dockins,Charles,,NAT,0
KANSAS CITY,AV WD 13,1,U.S. Senator,Dockins,Charles,,NAT,0
KANSAS CITY,AV WD 13,2,U.S. Senator,Dockins,Charles,,NAT,0
KANSAS CITY,AV WD 13,3,U.S. Senator,Dockins,Charles,,NAT,0
KANSAS CITY,AV WD 13,4,U.S. Senator,Dockins,Charles,,NAT,0
KANSAS CITY,AV WD 13,5,U.S. Senator,Dockins,Charles,,NAT,0
KANSAS CITY,AV WD 13,6,U.S. Senator,Dockins,Charles,,NAT,0
KANSAS CITY,AV WD 14,"01,07",U.S. Senator,Dockins,Charles,,NAT,0
KANSAS CITY,AV WD 14,2,U.S. Senator,Dockins,Charles,,NAT,0
KANSAS CITY,AV WD 14,3,U.S. Senator,Dockins,Charles,,NAT,0
KANSAS CITY,AV WD 14,"04,05",U.S. Senator,Dockins,Charles,,NAT,0
KANSAS CITY,AV WD 14,6,U.S. Senator,Dockins,Charles,,NAT,0
KANSAS CITY,AV WD 14,"09,08,10",U.S. Senator,Dockins,Charles,,NAT,0
KANSAS CITY,AV WD 14,11,U.S. Senator,Dockins,Charles,,NAT,0
KANSAS CITY,AV WD 14,"13,12",U.S. Senator,Dockins,Charles,,NAT,0
KANSAS CITY,AV WD 15,"01,04",U.S. Senator,Dockins,Charles,,NAT,0
KANSAS CITY,AV WD 15,"02,03",U.S. Senator,Dockins,Charles,,NAT,0
KANSAS CITY,AV WD 15,"07,05,06",U.S. Senator,Dockins,Charles,,NAT,0
KANSAS CITY,AV WD 15,"09,08",U.S. Senator,Dockins,Charles,,NAT,0
KANSAS CITY,AV WD 15,"10,11",U.S. Senator,Dockins,Charles,,NAT,0
KANSAS CITY,AV WD 15,12,U.S. Senator,Dockins,Charles,,NAT,0
KANSAS CITY,AV WD 15,13,U.S. Senator,Dockins,Charles,,NAT,0
KANSAS CITY,AV WD 15,"14,15",U.S. Senator,Dockins,Charles,,NAT,0
KANSAS CITY,AV WD 16,"01,02,03",U.S. Senator,Dockins,Charles,,NAT,0
KANSAS CITY,AV WD 16,"06,07",U.S. Senator,Dockins,Charles,,NAT,0
KANSAS CITY,AV WD 16,"08,05",U.S. Senator,Dockins,Charles,,NAT,0
KANSAS CITY,AV WD 16,9,U.S. Senator,Dockins,Charles,,NAT,0
